,Scope,Level,Level.1,Level.2,Level.3,Column Text,Unit,GHG,GHG Emission factor
2224,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Pulp & paper,tonne of product,CH4,10.53
2225,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Pulp & paper,tonne of product,N2O,
2226,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Wine,tonne of crushed grapes,CO2e,5.1732404999999995
2227,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Wine,tonne of crushed grapes,CO2,
2228,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Wine,tonne of crushed grapes,CH4,5.1732405
2229,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Wine,tonne of crushed grapes,N2O,
2230,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Dairy processing,m3 of milk,CO2e,0.11497350857142856
2231,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Dairy processing,m3 of milk,CO2,
2232,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Dairy processing,m3 of milk,CH4,
2233,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Dairy processing,m3 of milk,N2O,0.114973509
2234,3,Water supply,Water supply,,,,m3,CO2e,0.031
2235,3,Water supply,Water supply,,,,m3,CO2,0.03
2236,3,Water supply,Water supply,,,,m3,CH4,0.0014
2237,3,Water supply,Water supply,,,,m3,N2O,3e-05
2238,3,Water supply,Water supply,,,,per capita,CO2e,3.785
2239,3,Water supply,Water supply,,,,per capita,CO2,3.611
2240,3,Water supply,Water supply,,,,per capita,CH4,0.17
2241,3,Water supply,Water supply,,,,per capita,N2O,0.0033
2242,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Food,kg,CO2e,0.6019199999999998
2243,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Food,kg,CO2,
2244,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Food,kg,CH4,0.6019199999999998
2245,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Food,kg,N2O,
2246,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Garden,kg,CO2e,0.4924799999999998
2247,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Garden,kg,CO2,
2248,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Garden,kg,CH4,0.4924799999999998
2249,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Garden,kg,N2O,
2250,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Paper,kg,CO2e,0.8755199999999997
2251,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Paper,kg,CO2,
2252,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Paper,kg,CH4,0.8755199999999997
2253,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Paper,kg,N2O,
2254,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Wood,kg,CO2e,0.33926399999999995
2255,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Wood,kg,CO2,
2256,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Wood,kg,CH4,0.33926399999999995
2257,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Wood,kg,N2O,
2258,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Textile,kg,CO2e,0.43775999999999987
2259,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Textile,kg,CO2,
2260,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Textile,kg,CH4,0.43775999999999987
2261,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Textile,kg,N2O,
2262,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Nappies,kg,CO2e,0.21887999999999994
2263,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Nappies,kg,CO2,
2264,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Nappies,kg,CH4,0.21887999999999994
2265,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Nappies,kg,N2O,
2266,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Sludge,kg,CO2e,0.13679999999999995
2267,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Sludge,kg,CO2,
2268,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Sludge,kg,CH4,0.13679999999999995
2269,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Sludge,kg,N2O,
2270,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Other (Inert),kg,CO2e,
2271,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Other (Inert),kg,CO2,
2272,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Other (Inert),kg,CH4,
2273,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Waste - Other (Inert),kg,N2O,
2274,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,General waste,kg,CO2e,0.20693888847975742
2275,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,General waste,kg,CO2,
2276,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,General waste,kg,CH4,0.20693888847975742
2277,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,General waste,kg,N2O,
2278,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Office waste,kg,CO2e,0.5944780799999999
2279,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Office waste,kg,CO2,
2280,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Office waste,kg,CH4,0.5944780799999999
2281,3,Waste,Waste to landfill with gas recovery,Waste (known composition),,Office waste,kg,N2O,
2282,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Food,kg,CO2e,1.8809999999999998
2283,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Food,kg,CO2,
2284,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Food,kg,CH4,1.8809999999999998
2285,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Food,kg,N2O,
2286,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Garden,kg,CO2e,1.5389999999999997
2287,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Garden,kg,CO2,
2288,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Garden,kg,CH4,1.5389999999999997
2289,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Garden,kg,N2O,
2290,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Paper,kg,CO2e,2.7359999999999998
2291,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Paper,kg,CO2,
2292,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Paper,kg,CH4,2.7359999999999998
2293,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Paper,kg,N2O,
2294,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Wood,kg,CO2e,1.0602
2295,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Wood,kg,CO2,
2296,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Wood,kg,CH4,1.0602
2297,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Wood,kg,N2O,
2298,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Textile,kg,CO2e,1.3679999999999999
2299,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Textile,kg,CO2,
2300,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Textile,kg,CH4,1.3679999999999999
2301,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Textile,kg,N2O,
2302,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Nappies,kg,CO2e,0.6839999999999999
2303,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Nappies,kg,CO2,
2304,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Nappies,kg,CH4,0.6839999999999999
2305,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Nappies,kg,N2O,
2306,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Sludge,kg,CO2e,0.42749999999999994
2307,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Sludge,kg,CO2,
2308,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Sludge,kg,CH4,0.42749999999999994
2309,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Sludge,kg,N2O,
2310,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Other (Inert),kg,CO2e,
2311,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Other (Inert),kg,CO2,
2312,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Other (Inert),kg,CH4,
2313,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Waste - Other (Inert),kg,N2O,
2314,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,General waste,kg,CO2e,0.6466840264992421
2315,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,General waste,kg,CO2,
2316,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,General waste,kg,CH4,0.6466840264992421
2317,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,General waste,kg,N2O,
2318,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Office waste,kg,CO2e,1.8577439999999998
2319,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Office waste,kg,CO2,
2320,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Office waste,kg,CH4,1.8577439999999998
2321,3,Waste,Waste to landfill without gas recovery,Waste (known composition),,Office waste,kg,N2O,
2322,3,Waste,Biological Treatment of waste,Composting,,Composting,kg,CO2e,0.17152
2323,3,Waste,Biological Treatment of waste,Composting,,Composting,kg,CO2,
2324,3,Waste,Biological Treatment of waste,Composting,,Composting,kg,CH4,0.1
2325,3,Waste,Biological Treatment of waste,Composting,,Composting,kg,N2O,0.07152
2326,3,Waste,Biological Treatment of waste,Anaerobic digestion,,Anaerobic digestion,Kg,CO2e,0.02
2327,3,Waste,Biological Treatment of waste,Anaerobic digestion,,Anaerobic digestion,Kg,CO2,
2328,3,Waste,Biological Treatment of waste,Anaerobic digestion,,Anaerobic digestion,Kg,CH4,0.02
2329,3,Waste,Biological Treatment of waste,Anaerobic digestion,,Anaerobic digestion,Kg,N2O,
2330,3,Waste,Non municipal waste,Waste(known composition),,Biological (sludge),kg,CO2e,0.17500000000000002
2331,3,Waste,Non municipal waste,Waste(known composition),,Biological (sludge),kg,CO2,
2332,3,Waste,Non municipal waste,Waste(known composition),,Biological (sludge),kg,CH4,0.175
2333,3,Waste,Non municipal waste,Waste(known composition),,Biological (sludge),kg,N2O,
2334,3,Waste,Non municipal waste,Waste(known composition),,Construction & Demolition,kg,CO2e,0.14
2335,3,Waste,Non municipal waste,Waste(known composition),,Construction & Demolition,kg,CO2,
2336,3,Waste,Non municipal waste,Waste(known composition),,Construction & Demolition,kg,CH4,0.14
2337,3,Waste,Non municipal waste,Waste(known composition),,Construction & Demolition,kg,N2O,
2338,3,Waste,Non municipal waste,Waste(known composition),,Bulk Waste,kg,CO2e,0.9800000000000001
2339,3,Waste,Non municipal waste,Waste(known composition),,Bulk Waste,kg,CO2,
2340,3,Waste,Non municipal waste,Waste(known composition),,Bulk Waste,kg,CH4,0.98
2341,3,Waste,Non municipal waste,Waste(known composition),,Bulk Waste,kg,N2O,
2342,3,Waste,Non municipal waste,Waste(known composition),,Food,kg,CO2e,0.5249999999999999
2343,3,Waste,Non municipal waste,Waste(known composition),,Food,kg,CO2,
2344,3,Waste,Non municipal waste,Waste(known composition),,Food,kg,CH4,0.525
2345,3,Waste,Non municipal waste,Waste(known composition),,Food,kg,N2O,
2346,3,Waste,Non municipal waste,Waste(known composition),,Garden,kg,CO2e,0.7000000000000001
2347,3,Waste,Non municipal waste,Waste(known composition),,Garden,kg,CO2,
2348,3,Waste,Non municipal waste,Waste(known composition),,Garden,kg,CH4,0.7
2349,3,Waste,Non municipal waste,Waste(known composition),,Garden,kg,N2O,
2350,3,Waste,Non municipal waste,Waste(known composition),,Industrial,kg,CO2e,0.5249999999999999
2351,3,Waste,Non municipal waste,Waste(known composition),,Industrial,kg,CO2,
2352,3,Waste,Non municipal waste,Waste(known composition),,Industrial,kg,CH4,0.525
2353,3,Waste,Non municipal waste,Waste(known composition),,Industrial,kg,N2O,
2354,3,Waste,Non municipal waste,Waste(known composition),,Wood,kg,CO2e,1.1900000000000002
2355,3,Waste,Non municipal waste,Waste(known composition),,Wood,kg,CO2,
2356,3,Waste,Non municipal waste,Waste(known composition),,Wood,kg,CH4,1.1900000000000002
2357,3,Waste,Non municipal waste,Waste(known composition),,Wood,kg,N2O,
2358,3,Waste,Non municipal waste,Waste(known composition),,Inert,kg,CO2e,
2359,3,Waste,Non municipal waste,Waste(known composition),,Inert,kg,CO2,
2360,3,Waste,Non municipal waste,Waste(known composition),,Inert,kg,CH4,
2361,3,Waste,Non municipal waste,Waste(known composition),,Inert,kg,N2O,
2362,3,Waste,Non municipal waste,Average for non-municipal solid waste,,Average for non-municipal solid waste,kg,CO2e,0.1759281246906539
2363,3,Waste,Non municipal waste,Average for non-municipal solid waste,,Average for non-municipal solid waste,kg,CO2,
2364,3,Waste,Non municipal waste,Average for non-municipal solid waste,,Average for non-municipal solid waste,kg,CH4,0.1759281246906539
2365,3,Waste,Non municipal waste,Average for non-municipal solid waste,,Average for non-municipal solid waste,kg,N2O,
2366,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach one - stock change accounting,All planted forests,ha,CO2e,-35561.0
2367,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach one - stock change accounting,Pinus radiata ,ha,CO2e,-36689.0
2368,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach one - stock change accounting,Other Softwoods ,ha,CO2e,-29453.0
2369,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach one - stock change accounting,All hardwoods ,ha,CO2e,-15957.0
2370,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach two - averaging accounting,All planted forests – First rotation (Age 23 years and under) ,ha,CO2e,-35561.0
2371,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach two - averaging accounting,Pinus radiata – First rotation (Age 22 years and under) ,ha,CO2e,-36689.0
2372,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach two - averaging accounting,Other Softwoods – First rotation (Age 28 years and under) ,ha,CO2e,-29453.0
2373,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach two - averaging accounting,All hardwoods – First rotation (Age 13 years and under) ,ha,CO2e,-15957.0
2374,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Planted forests: Approach two - averaging accounting,All planted forest above the long-term average age ,ha,CO2e,0.0
2375,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Natural forest,Post-1989 Regenerating natural forest,ha,CO2e,-7973.0
2376,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Natural forest,Pre-1990 Regenerating natural forest,ha,CO2e,-1567.0
2377,1,"Agriculture, forestry and other land uses",LULUCF,Growth emission factors,Natural forest,Pre-1990 Tall natural forest,ha,CO2e,0.0
2378,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,All planted forests - Harvest or deforestation,ha,CO2e,995700.0
2379,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,All planted forests - Harvest or deforestation,ha,CO2,995700.0
2380,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,All planted forests - Harvest or deforestation,ha,CH4,
2381,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,All planted forests - Harvest or deforestation,ha,N2O,
2382,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,Pinus radiata - Harvest or deforestation,ha,CO2e,1027286.0
2383,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,Pinus radiata - Harvest or deforestation,ha,CO2,1027286.0
2384,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,Pinus radiata - Harvest or deforestation,ha,CH4,
2385,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,Pinus radiata - Harvest or deforestation,ha,N2O,
2386,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,Other Softwoods - Harvest or deforestation,ha,CO2e,1178113.0
2387,1,"Agriculture, forestry and other land uses",LULUCF,Land use change emission factors,Planted forests: Approach one - stock change accounting,Other Softwoods - Harvest or deforestation,ha,CO2,1178113.0
